VIOLATION_TYPE,DISPOSITION,FINE_AMOUNT,LATITUDE,LONGITUDE
13-32-125(2)(k) Full Description: Full Description: Construction site cleanliness - general contractor must take measures to prevent track-out,LIABPLEA,600,41.943438702755465,-87.69808532561517
"11-4-2190(g) Full Description: Sandblasting, grinding and chemical washing of buildings, facilities or other structures; permit and notification requirements; performance standards for lead paint abatement; and disposal of debris.",LIABPLEA,5000,41.97649272077833,-87.65513360456677
11-4-1120,L,100,41.99805761809703,-87.65579964136741
13-32-125 (2B),N,200,41.98621522859676,-87.7006004560529
4-4-210,NA,100,41.89625849376658,-87.66246666115916
13-32-125(2)(b) Full Description: Construction site cleanliness - chain link fence,LIABPLEA,-700,41.915312437894066,-87.6413025279348
7-28-080,L,300,41.90916901667038,-87.67180613715908
7-28-440,N,200,41.873307702489875,-87.7427661111029
11-4-250 null,LIABPLEA,-300,41.88649367594946,-87.68986948461884
11-4-765(2)(b) Full Description: Construction site cleanliness.,LIABPLEA,750,41.88207747827983,-87.69889362851725
7-28-450,N,0,41.89001883539864,-87.7018905231205
11-4-1585,L,0,41.94524919495585,-87.70302540240952
7-28-080,N,300,41.82646163565469,-87.64810648876905
11-4-250,L,100,41.896858486802,-87.70330575263212
11-4-1500,NA,600,41.78103380051881,-87.6187296062718
7-28-080,N,5000,41.889682960687374,-87.63712095614753
13-32-125(2)(c) Full Description: Full Description: Construction site cleanliness - fabric mesh,NA,NA,41.91504975727907,-87.68602039732083
7-28-710,NA,100,41.76213737069112,-87.66356665956111
7-28-080,L,6000,41.93208483697256,-87.68580789286035
11-4-760,NA,100,41.823071491190085,-87.68573597346679
13-32-125(2)(b) Full Description: Full Description: Construction site cleanliness - chain link fence,DEFAULT,1000,41.91096750847758,-87.77262019241336
7-28-080,N,1500,41.99802216925381,-87.69463112667239
7-28-080,N,200,41.8969906591363,-87.68701940298968
11-4-470,NA,100,41.78750992596054,-87.65484614555365
11-4-2520 Full Description: Permit - Required.,LIABPLEA,2000,41.645528405312,-87.53988783070815
11-4-760,NA,600,41.823071491190085,-87.68573597346679
13-32-125(2)(c) Full Description: Full Description: Construction site cleanliness - fabric mesh,LIABPLEA,650,41.89624946439278,-87.69164004167571
11-4-840,NA,200,41.971715122333265,-87.65299945708564
11-4-240,L,500,41.93192194779737,-87.70782615256701
11-4-250,L,800,41.864294480642734,-87.7350606313964
11-4-760,NA,100,41.97620113902387,-87.90530912510346
11-4-240,N,0,41.98884560886227,-87.67450711840664
11-4-660 Full Description: Full Description: Owner of process equipment must provide instructions on proper operation,LIABPLEA,1000,41.95317933384186,-87.77569070694116
8-32-090,DEFAULT,300,41.90009662517738,-87.62535934070077
7-28-080,N,100,41.88098381451223,-87.69353716931127
7-28-390,N,0,41.815071241733406,-87.74097899057384
11-4-660 Full Description: Full Description: Owner of process equipment must provide instructions on proper operation,LIABPLEA,1000,41.96838162909767,-87.70405084178113
1-20-020 Full Description: Liability designated - Collection.,NONSUIT,0,41.91572647178592,-87.63765996619107
11-4-1500,L,1500,41.951418637369,-87.7365901900193
11-4-1500,N,250,41.81277108873552,-87.67251233288593
11-4-1150,L,500,41.900304214927274,-87.6430384593726
13-32-125(2)(b) Full Description: Full Description: Construction site cleanliness - chain link fence,LIABPLEA,800,41.766688603951806,-87.58932100754465
11-4-250,NA,NA,41.73234164085302,-87.6289581497514
11-4-630,NA,200,41.83179081022022,-87.7167554880336
7-28-440,NA,400,41.67975550350062,-87.64211901505946
11-4-1450,NA,NA,41.88939788330036,-87.62439039457111
11-4-250,N,200,41.68266852666679,-87.54365755729567
7-28-080,N,50,41.89095520641464,-87.63420043676278
11-4-765(2)(b) Full Description: Construction site cleanliness.,LIABPLEA,750,42.00143864328019,-87.70703484979597
7-28-660,G,1000,41.892944797227415,-87.68459450759752
13-32-125(2)(c) Full Description: Full Description: Construction site cleanliness - fabric mesh,NA,NA,41.91567188315314,-87.65635917431494
11-4-240,NA,0,41.917800079362095,-87.77557364423613
11-4-240,NA,100,41.923454204082304,-87.79954580348426
11-4-2190B,N,0,41.79887026835014,-87.58922219427717
11-4-1500,N,300,41.99070311640222,-87.65808746075423
11-4-030,LIABPLEA,-300,41.85312695788415,-87.73714968152437
11-30-020,N,400,41.89121804242344,-87.65468947740182
11-4-630,NA,150,41.931534706027755,-87.73808286978964
11-4-240,L,0,41.81484954607034,-87.70323939011001
11-4-2210D,L,1147.12,41.8503679036907,-87.66828682994588
11-4-760,NA,100,41.823071491190085,-87.68573597346679
13-32-125(2)(c) Full Description: Full Description: Construction site cleanliness - fabric mesh,LIABPLEA,500,41.6996133872093,-87.65477403703728
7-28-080,N,100,41.87758996814665,-87.692316912449
11-4-730 Full Description: Air pollution prohibited.,NONSUIT,0,41.887618466084334,-87.73058216130761
11-4-1905(4A),N,300,41.88092761562723,-87.7002342785214
11-4-1500,N,0,41.836468347729024,-87.66556690213167
11-4-740,L,2000,41.9523569518767,-87.68827195827028
7-28-080,L,400,41.89547675163723,-87.72614435991626
7-28-080,L,500,41.84863528489014,-87.64324497150298
11-4-1585,L,500,41.89374426793178,-87.74561989698084
NA,NA,0,41.72920193703528,-87.64481372911507
11-4-730 Full Description: Air pollution prohibited.,LIABPLEA,1000,41.93338052625579,-87.70760946092777
7-28-750,N,0,41.75953157984146,-87.67948064419402
11-4-840,L,2000,41.79614834195858,-87.62235782462625
11-5-023,L,100,41.78362221191219,-87.68390894838001
11-4-1500 Full Description: Full Description: Treatment and disposal of solid or liquid waste,LIABPLEA,1500,41.83290016091651,-87.71706948343666
7-28-440,G,NA,41.86890660037507,-87.73155373574984
13-32-125(2)(k) Full Description: Construction site cleanliness - general contractor must take measures to prevent track-out,LIABPLEA,-200,41.924250410054995,-87.64687752309653
7-28-440 Full Description: Full Description: Dumping on real estate without permit - violation,NONSUIT,0,41.91482042670598,-87.77555966968384
8-32-090(a) Full Description: Mechanical stationary sources.,LIABPLEA,1000,41.85601886946966,-87.62214255489037
13-32-125 (2E),N,100,41.881709327815635,-87.65806721526003
7-28-720,L,800,41.887874275937776,-87.67127720096464
7-28-720,NA,1900,41.88452371307025,-87.68658529208358
7-28-080,N,1000,41.76770810633356,-87.59303197051614
11/4/2190,N,250,41.8549316706964,-87.6668940046376
7-28-080,NA,100,41.93928851554984,-87.69676159210516
13-32-125 (2B),L,800,41.940578279877954,-87.67970737548005
13-32-125(2),N,500,41.894182340347655,-87.66487321995825
11-4-630,L,3000,41.86225472838262,-87.71825926818669
11-4-2190A,N,300,41.95803877367547,-87.66930167426108
9-80-095,L,0,41.84936532876269,-87.61801761054971
4-108-355,L,200,41.74662206284314,-87.66348933329323
4-160-100,NA,400,41.781789244087285,-87.62551461362864
11-4-760,LIABPLEA,-1000,41.891178476136965,-87.65865287680809
11-4-620,NONSUIT,0,41.91774497571422,-87.78035259191823
11-4-765(2)(c) Full Description: Construction site cleanliness.,LIABLE,750,41.90274883257687,-87.64605747038513
11-4-1150,L,100,41.764372920117694,-87.72251905986991
13-32-125(2)(c) Full Description: Full Description: Construction site cleanliness - fabric mesh,DEFAULT,1000,41.80820589041217,-87.70586473873433
7-28-440,N,300,41.93074805235656,-87.72821094607055
7-28-080,L,100,41.84440146152498,-87.72141197529781
11-4-1040 (G),N,400,41.90750009545978,-87.63795866965825
11-5-023,NA,100,41.91106881707658,-87.6317106335809
7-28-440,N,500,41.86723445042141,-87.72134349619982
7-28-080,L,1400,41.97255431676806,-87.65057976249048
11-4-240,N,0,41.778072825139354,-87.76621423630483
7-28-080,L,3000,41.799249759861205,-87.6227286165199
11-4-240,N,0,41.98091506594891,-87.84163193194863
11/4/2190,NA,100,41.900432775078606,-87.63419286634776
13-32-125(2)(c) Full Description: Full Description: Construction site cleanliness - fabric mesh,LIABPLEA,750,41.90183501250523,-87.71760199395186
11-4-460 Full Description: Full Description: Certificate of operation shall be posted in a conspicuous place,LIABPLEA,1000,41.9568207079673,-87.72395071574438
11-4-1500(a) Full Description: Treatment and disposal of solid or liquid waste.,LIABPLEA,1500,41.88852999099901,-87.74572418258767
11-4-250 null,LIABPLEA,-300,41.80804059262201,-87.6466100724962
13-32-125(2)(b) Full Description: Full Description: Construction site cleanliness - chain link fence,DEFAULT,1000,41.95456648121994,-87.72020471672941
13-32-125(2)(c) Full Description: Full Description: Construction site cleanliness - fabric mesh,NONSUIT,0,41.95742663154126,-87.68720755310848
7-28-120 Full Description: null,NONSUIT,0,41.92349491623429,-87.68694667007543
7-28-720,L,200,41.870121573035696,-87.74503719530615
11-4-240,N,0,41.82691325467693,-87.60694821965754
11-4-630,N,300,41.970284499557664,-87.66093005251858
7-28-720,L,200,41.91214605460912,-87.74183483205343
7-28-060,NA,300,41.90294906710644,-87.66607065077157
"11-4-2190(g) Full Description: Dust minimization - Containment, wetting or vacuuming; plan required",LIABPLEA,-2000,41.92096937313899,-87.64996930323369
11-4-1500 Full Description: Full Description: Treatment and disposal of solid or liquid waste,NONSUIT,0,41.77531962071739,-87.63895871449196
7-28-080,L,1500,41.67926255389661,-87.66261671181584
11-4-240,N,500,41.917800079362095,-87.77557364423613
7-28-720,N,200,41.86722119430494,-87.7225579078677
11-4-2520 Full Description: Permit - Required.,LIABLE,3000,41.84645704734817,-87.68677799100372
15-24-1230,NA,NA,41.893485954695734,-87.72127914528569
"11-4-2190(a) Full Description: Sandblasting, grinding and chemical washing of buildings, facilities or other structures; permit and notification requirements; performance standards for lead paint abatement; and disposal of debris.",LIABPLEA,2000,41.88477077822991,-87.76517018336055
11-4-250,N,300,41.88384454873411,-87.67440449530707
7-28-390,N,0,41.815071241733406,-87.74097899057384
7-28-080,L,300,41.799602083624734,-87.59322730581125
7-28-080,NA,100,41.88317183484875,-87.65213310038212
11-4-660 Full Description: Full Description: Owner of process equipment must provide instructions on proper operation,LIABPLEA,1000,41.83012506640463,-87.66570582219244
11-4-765(2)(c) Full Description: Construction site cleanliness.,LIABPLEA,800,41.93715965047957,-87.72127453519278
11-4-1905(2B),L,1000,41.95304300637928,-87.68829120888309
7-28-080,N,200,41.884309448848555,-87.64502966224885
11-4-760,LIABPLEA,1000,41.93843424053216,-87.69416997838091
7-28-080,N,300,41.684937573187895,-87.66112259455343
11-4-760,N,300,41.96543464941886,-87.71708753338758
11-4-765(2)(c) Full Description: Construction site cleanliness.,LIABLE,750,41.90576558069552,-87.66741199477859
11-4-660 Full Description: Owner of process equipment must provide instructions on proper operation,DEFAULT,-5000,41.90987943886176,-87.71709859801157
11-4-240,N,500,41.917800079362095,-87.77557364423613
11-4-630,L,11000,42.017241342293374,-87.67238175621316
11-4-1500 Full Description: Full Description: Treatment and disposal of solid or liquid waste,DEFAULT,2500,41.851352555178174,-87.73066653297863
11-4-630,NA,100,41.823071491190085,-87.68573597346679
"11-4-2190(a) Full Description: Sandblasting, grinding and chemical washing of buildings, facilities or other structures; permit and notification requirements; performance standards for lead paint abatement; and disposal of debris.",LIABPLEA,600,41.935912859887594,-87.65382388076596
7-28-080,L,1000,42.00430764497699,-87.67121024149601
13-32-125(2)(b) Full Description: Full Description: Construction site cleanliness - chain link fence,LIABPLEA,500,41.956153134586785,-87.72631577020705
13-32-125(2)(b) Full Description: Full Description: Construction site cleanliness - chain link fence,DEFAULT,1000,41.92904659658376,-87.67056969134669
11-4-1500,N,NA,41.92924290660045,-87.66814117942553
11-4-240,L,100,41.84425159122526,-87.6588129321443
7-28-720,L,200,41.98817471208749,-87.66826263663206
7-28-080,L,1000,41.84002517968846,-87.67260744115437
11-4-765(2)(c) Full Description: Construction site cleanliness.,LIABPLEA,750,41.94654551696394,-87.7227358839441
"11-4-1585 Full Description: Full Description: Person responsible for waste removal from any residence, business, lot, or unimproved parcel of real estate",NONSUIT,0,41.81174343509248,-87.6128353705818
11-5-023,L,200,41.934445015036935,-87.66861717609281
"11-4-2190(g) Full Description: Sandblasting, grinding and chemical washing of buildings, facilities or other structures; permit and notification requirements; performance standards for lead paint abatement; and disposal of debris.",LIABPLEA,500,41.94020929446051,-87.64069656931218
11-4-670,NA,100,41.85267903262368,-87.63875174405997
11-4-730 null,LIABPLEA,-1000,41.91371539035949,-87.71651374283202
7-28-080,L,3500,41.83601904692046,-87.658532963443065
11-5-023,N,25,41.80979548271692,-87.59237386663331
7-28-080,L,300,41.84850290525709,-87.66336148216482
7-28-080,L,300,41.93786030231027,-87.78606939815404
11-4-1905(2B),NA,NA,41.69294383281871,-87.60441244342984
13-32-125(2)(c) Full Description: Full Description: Construction site cleanliness - fabric mesh,LIABPLEA,300,41.90603524825072,-87.64100935511041
7-28-080,N,250,41.89490997361236,-87.76899312091416
7-28-080,L,300,41.77318398403846,-87.59032597054022
11-4-760,NA,NA,41.869839810616575,-87.62733223871065
11-4-640,NA,200,41.83278813776073,-87.72412097274169
7-28-440,L,5800,41.88207259504381,-87.67990287498816
7-28-440 Full Description: Full Description: Dumping on real estate without permit - violation,NONSUIT,0,41.99806740286435,-87.66405832941298
11-4-030,NONSUIT,0,41.88771513282269,-87.69943409231095
13-32-125(2)(e) Full Description: Construction site cleanliness - general contractor shall repair damage to fence and fabric,NONSUIT,NA,41.88106818483624,-87.68538424502003
4-108-355 Full Description: Full Description: Filling Stations - semiannual surficial cleaning and recordkeeping requirement,LIABPLEA,500,41.75181780181581,-87.56818989047763
7-28-080 Full Description: Nuisance in connection with business.,NONSUIT,0,41.976752313791025,-87.7284136216287
11/4/2190,N,300,41.86931496502419,-87.7104899612539
7-28-440,NA,200,41.7221745291644,-87.62520739518823
7-28-080,N,600,41.743922906387006,-87.61468748613066
11-4-240,NA,100,41.847962017157435,-87.73395526299672
"11-4-1585 Full Description: Full Description: Person responsible for waste removal from any residence, business, lot, or unimproved parcel of real estate",DEFAULT,5000,41.88092490198567,-87.75523209146685
11-4-1500 Full Description: Full Description: Treatment and disposal of solid or liquid waste,DEFAULT,30000,41.88092490198567,-87.75523209146685
11-4-2657 Full Description: Prohibited activities at recycling facilities,LIABPLEA,-300,41.8661275229947,-87.7359979511037
11-4-770,G,500,41.88436187748195,-87.63316453760919
11-4-1500,L,2500,41.89518091267241,-87.74214868180619
13-32-125(2)(c) Full Description: Full Description: Construction site cleanliness - fabric mesh,LIABPLEA,600,41.91602907653571,-87.70405295315638
7-28-080,L,200,42.00653577058844,-87.66823882920463
7-28-720,L,100,41.9167478869176,-87.75196269469525
11-5-023,NA,NA,41.9099801679898,-87.72749695479926
11-4-630,L,500,41.895158258981965,-87.65063617241867
11-4-1500,NA,500,41.9175308505827,-87.71937389264599
7-28-080,N,200,41.79162781759305,-87.64523320866186
11-4-1500,N,900,41.962607499068106,-87.70814009078406
11-4-620,LIABPLEA,1000,41.980254820138555,-87.77724476419824
