LocationName,Measure,Data_Value,Geolocation
17031825801,Current Asthma,13.7,POINT (-87.572985 41.6347618)
17031827400,COPD,11.2,POINT (-87.6659521 41.6053741)
17031805109,Current Asthma,9.2,POINT (-87.9760987 42.0550728)
17031802403,Current Asthma,9.1,POINT (-87.9531258 42.1418701)
17031818000,Current Asthma,10.6,POINT (-87.8584391 41.8543592)
17031824115,COPD,6.6,POINT (-87.8445146 41.6238866)
17031834800,COPD,10.6,POINT (-87.6450883 41.7836336)
17031832000,Current Asthma,9,POINT (-87.6542982 41.9462941)
17031806006,COPD,6.7,POINT (-87.8502225 42.0506342)
17031804108,Current Asthma,8.3,POINT (-88.0507852 42.0749485)
17031803012,Current Asthma,9.3,POINT (-87.995232 42.1432824)
17031801606,Current Asthma,8.3,POINT (-87.8687084 42.1163254)
17031808800,Current Asthma,9.1,POINT (-87.6819475 42.0655221)
17031804608,COPD,4.5,POINT (-88.0729963 42.033868)
17031819400,Current Asthma,9.7,POINT (-87.8498739 41.8100292)
17031804106,Current Asthma,8.6,POINT (-88.0500926 42.0879204)
17031770300,Current Asthma,9.6,POINT (-88.0063939 42.0411009)
17031804716,COPD,4.2,POINT (-88.1141927 42.0420219)
17031711200,Current Asthma,12.8,POINT (-87.6698252 41.7405561)
17031803901,COPD,6.6,POINT (-88.0193821 42.0973527)
17031824601,COPD,6,POINT (-87.7449388 41.6286651)
17031829902,Current Asthma,11.7,POINT (-87.7276252 41.5395133)
17031828802,Current Asthma,10.8,POINT (-87.6427436 41.5321711)
17031824601,Current Asthma,10.1,POINT (-87.7449388 41.6286651)
17031803014,Current Asthma,9.4,POINT (-87.9327845 42.1188515)
17031760802,Current Asthma,9.8,POINT (-87.842621 41.9561268)
17031823200,COPD,6.6,POINT (-87.7557003 41.6772853)
17031801702,Current Asthma,8.9,POINT (-87.8281456 42.1252389)
17031811600,COPD,6.1,POINT (-87.8722007 41.9511884)
17031803500,COPD,4.3,POINT (-87.9940638 42.0739284)
17031827804,COPD,6.6,POINT (-87.5961218 41.5896585)
17031820000,Current Asthma,8.8,POINT (-87.9139502 41.8014106)
17031807100,Current Asthma,9.1,POINT (-87.7210786 42.0444535)
17031808100,COPD,9.5,POINT (-87.7900018 42.0113034)
17031730100,Current Asthma,12.7,POINT (-87.6384256 41.7251952)
17031823304,Current Asthma,10.7,POINT (-87.7027507 41.6814296)
17031826100,COPD,7.2,POINT (-87.5355854 41.6048226)
17031824115,Current Asthma,9.8,POINT (-87.8445146 41.6238866)
17031826201,Current Asthma,12.3,POINT (-87.564212 41.6048907)
17031838200,COPD,2.3,POINT (-87.675126 41.8704149)
17031842300,COPD,2.7,POINT (-87.6606398 41.9097236)
17031844700,Current Asthma,12.4,POINT (-87.7117002 41.8541473)
17031828508,Current Asthma,12.8,POINT (-87.5437438 41.5213439)
17031805802,COPD,4.4,POINT (-87.8473873 42.0152617)
17031803616,Current Asthma,9.8,POINT (-88.0603591 42.130644)
17031804810,Current Asthma,9,POINT (-88.0829772 42.0161512)
17031770400,COPD,5.9,POINT (-87.9740263 42.0246767)
17031824900,COPD,7.4,POINT (-87.6977125 41.609502)
17031803604,Current Asthma,9.8,POINT (-88.0409769 42.1298817)
17031818402,COPD,5,POINT (-87.8918596 41.851896)
17031808400,Current Asthma,8.5,POINT (-87.7938583 42.048738)
17031828401,COPD,5.9,POINT (-87.6651958 41.5679857)
17031836600,Current Asthma,9.5,POINT (-87.7088059 41.8986973)
17031834300,Current Asthma,12.3,POINT (-87.591788 41.7458348)
17031824116,COPD,5.8,POINT (-87.8653784 41.6109264)
17031839900,COPD,4.6,POINT (-87.648454 41.8273459)
17031828402,Current Asthma,11.4,POINT (-87.6409799 41.5696515)
17031829700,COPD,8.1,POINT (-87.5987123 41.4937314)
17031806300,COPD,5.3,POINT (-87.9023799 42.0379179)
17031803100,COPD,4.3,POINT (-87.9864133 42.1003925)
17031820605,COPD,6,POINT (-87.8309652 41.7384267)
17031827200,Current Asthma,11.8,POINT (-87.6268201 41.6118075)
17031830003,Current Asthma,11.5,POINT (-87.7705236 41.5137031)
17031828100,Current Asthma,11.2,POINT (-87.5356299 41.5634411)
17031824125,COPD,5.3,POINT (-87.8380624 41.5858756)
17031829401,COPD,6.9,POINT (-87.6597613 41.4969457)
17031840100,COPD,5.5,POINT (-87.639203 41.8418308)
17031831700,Current Asthma,9.3,POINT (-87.7452546 41.9526537)
17031818300,COPD,5.9,POINT (-87.8987752 41.8772724)
17031816300,COPD,6.7,POINT (-87.8577095 41.9042501)
17031823805,Current Asthma,10.1,POINT (-87.8243549 41.6873618)
17031824127,COPD,5.9,POINT (-87.8452525 41.571626)
17031826304,COPD,7,POINT (-87.5825095 41.6180621)
17031802702,COPD,6,POINT (-87.9076154 42.0742533)
17031810702,COPD,6.1,POINT (-87.8159951 41.9252753)
17031801300,COPD,4.6,POINT (-87.6970402 42.0741035)
17031824004,Current Asthma,9.6,POINT (-87.9477068 41.6833746)
17031823901,Current Asthma,9.5,POINT (-87.8379801 41.6690598)
17031828702,Current Asthma,11.8,POINT (-87.5990585 41.5378384)
17031823904,COPD,7.2,POINT (-87.8045131 41.6578494)
17031827300,Current Asthma,11.7,POINT (-87.6462204 41.6090306)
17031821102,COPD,6.1,POINT (-87.7492511 41.7429218)
17031819600,Current Asthma,9.5,POINT (-87.8684177 41.8051233)
17031806006,Current Asthma,8.6,POINT (-87.8502225 42.0506342)
17031831300,COPD,10.7,POINT (-87.7442596 41.9077662)
17031825304,COPD,6.9,POINT (-87.8039867 41.5736085)
17031824129,Current Asthma,9.4,POINT (-87.8758128 41.5896844)
17031824505,COPD,5.7,POINT (-87.7686415 41.6080768)
17031823702,COPD,6.4,POINT (-87.8320932 41.7109982)
17031840700,COPD,2.8,POINT (-87.6942666 41.8529302)
17031800400,COPD,3.2,POINT (-87.7290577 42.1116252)
17031814100,Current Asthma,9.2,POINT (-87.7630429 41.8422803)
17031802505,Current Asthma,9,POINT (-87.9126363 42.122275)
17031820104,Current Asthma,9.7,POINT (-87.877102 41.7821533)
17031827500,COPD,6.9,POINT (-87.6384956 41.5924803)
17031816800,Current Asthma,10.1,POINT (-87.9119067 41.8914374)
17031802801,COPD,4.2,POINT (-87.9568289 42.0826842)
17031802608,COPD,6,POINT (-87.9488888 42.1009482)
17031829500,Current Asthma,10.6,POINT (-87.6356188 41.4882411)
17031826401,COPD,8.7,POINT (-87.5930136 41.6389607)
17031827600,Current Asthma,13.2,POINT (-87.6641411 41.5920457)
17031830800,Current Asthma,9.4,POINT (-87.6765775 41.9651413)
17031826800,Current Asthma,11.2,POINT (-87.6600155 41.6373647)
17031829100,Current Asthma,10.4,POINT (-87.6294933 41.4966069)
17031730300,Current Asthma,13,POINT (-87.6645667 41.7274693)
17031804511,COPD,4.3,POINT (-88.1522087 41.9922655)
17031812900,COPD,3.9,POINT (-87.7953122 41.8763226)
17031816900,COPD,5.2,POINT (-87.8906599 41.8867815)
17031805701,Current Asthma,9.2,POINT (-87.8510299 42.0029705)
17031800700,Current Asthma,8.8,POINT (-87.7425824 42.0847062)
17031826700,COPD,9.3,POINT (-87.6335585 41.6362111)
17031824900,Current Asthma,11.7,POINT (-87.6977125 41.609502)
17031730400,Current Asthma,12.4,POINT (-87.6526479 41.7178408)
17031770201,COPD,6,POINT (-88.0176952 41.9976219)
17031824800,COPD,5.3,POINT (-87.6852637 41.6244575)
17031825000,Current Asthma,9.9,POINT (-87.7394453 41.6022645)
17031825803,Current Asthma,12.3,POINT (-87.5620408 41.6192447)
17031830900,Current Asthma,8.6,POINT (-87.6849065 41.9284245)
17031807500,COPD,4.7,POINT (-87.728138 42.0279578)
17031822500,Current Asthma,9.9,POINT (-87.7582831 41.7178739)
17031831400,Current Asthma,12.5,POINT (-87.7560884 41.8691188)
17031812400,COPD,3.4,POINT (-87.7911158 41.8957739)
17031824701,COPD,6.9,POINT (-87.71865 41.6281716)
17031826202,Current Asthma,12.2,POINT (-87.5363658 41.5931658)
17031827805,COPD,6.6,POINT (-87.600807 41.582667)
17031825200,COPD,5.9,POINT (-87.7301778 41.5969147)
17031824124,Current Asthma,10.1,POINT (-87.8451712 41.5957287)
17031828503,Current Asthma,12.8,POINT (-87.5689506 41.5027587)
17031834600,Current Asthma,13.8,POINT (-87.6343057 41.7872463)
17031843100,COPD,7.5,POINT (-87.6994529 41.8626017)
17031836300,COPD,4.8,POINT (-87.6017585 41.8015324)
17031824128,COPD,6.4,POINT (-87.8661922 41.5711509)
17031820203,COPD,5.5,POINT (-87.9022772 41.7344487)
17031810501,COPD,7.1,POINT (-87.8259863 41.9602807)
17031824121,Current Asthma,10.1,POINT (-87.8275417 41.5918128)
17031829200,Current Asthma,10.8,POINT (-87.6483161 41.5092569)
17031803007,COPD,6.5,POINT (-87.9706739 42.1317433)
17031815900,COPD,4.6,POINT (-87.8097247 41.8832373)
17031809401,COPD,4.9,POINT (-87.6725221 42.0447842)
17031826401,Current Asthma,13.4,POINT (-87.5930136 41.6389607)
17031824119,Current Asthma,9.6,POINT (-87.8994895 41.5818531)
17031843000,COPD,10.4,POINT (-87.7227489 41.8679365)
17031843300,Current Asthma,12.1,POINT (-87.6925503 41.8637638)
17031828401,Current Asthma,10.8,POINT (-87.6651958 41.5679857)
17031839800,Current Asthma,8.5,POINT (-87.6431623 41.8350674)
17031835500,COPD,15.5,POINT (-87.6325395 41.816354)
17031804514,COPD,4.4,POINT (-88.2307015 41.9987533)
17031804710,Current Asthma,9.2,POINT (-88.107542 42.0317627)
17031803605,Current Asthma,9.2,POINT (-88.0248514 42.1280433)
17031821002,Current Asthma,9.7,POINT (-87.7764294 41.7415272)
17031830007,COPD,5.6,POINT (-87.7228759 41.481612)
17031812100,COPD,4,POINT (-87.7798547 41.9025047)
17031804808,Current Asthma,9.4,POINT (-88.100025 42.0220152)
17031810302,Current Asthma,9.8,POINT (-87.6947173 42.0294129)
17031804406,Current Asthma,9.6,POINT (-88.2561802 42.0174771)
17031828507,COPD,5.8,POINT (-87.5348993 41.5304853)
17031829800,Current Asthma,10.4,POINT (-87.6843362 41.5425866)
17031824701,Current Asthma,10.3,POINT (-87.71865 41.6281716)
17031824125,Current Asthma,9.9,POINT (-87.8380624 41.5858756)
17031838300,COPD,2.8,POINT (-87.6384039 41.9015665)
17031842400,COPD,4.6,POINT (-87.6300706 41.7424258)
17031806002,COPD,5.5,POINT (-87.8666022 42.04826)
17031824507,Current Asthma,10.3,POINT (-87.7732419 41.595329)
17031824126,Current Asthma,9.6,POINT (-87.8311612 41.5674897)
17031770901,COPD,6.4,POINT (-87.8168604 41.970556)
17031807700,Current Asthma,9.5,POINT (-87.7542195 42.0207639)
17031830001,Current Asthma,10.2,POINT (-87.7697665 41.4924088)
17031829402,Current Asthma,12.5,POINT (-87.6626555 41.4825496)
17031833300,COPD,2.7,POINT (-87.6541237 41.8716945)
17031844700,COPD,6.4,POINT (-87.7117002 41.8541473)
17031824107,COPD,6.9,POINT (-87.8133108 41.608418)
17031830700,Current Asthma,10.4,POINT (-87.6607646 41.9583035)
17031825700,COPD,7.9,POINT (-87.5449604 41.6394802)
17031825900,COPD,9.9,POINT (-87.5423651 41.621696)
17031825600,Current Asthma,12,POINT (-87.6979153 41.5930051)
17031811402,Current Asthma,9.4,POINT (-87.8748227 41.9266487)
17031816500,COPD,4.7,POINT (-87.8935603 41.8962808)
17031711300,Current Asthma,13,POINT (-87.6672855 41.7335044)
17031823302,COPD,6.6,POINT (-87.7233375 41.660773)
17031818700,Current Asthma,9.4,POINT (-87.8461152 41.8335498)
17031803614,COPD,5.7,POINT (-88.0112153 42.1363338)
17031824509,COPD,5.6,POINT (-87.771806 41.6187892)
17031829000,COPD,13.2,POINT (-87.6234952 41.5103261)
17031824113,Current Asthma,9.6,POINT (-87.8996399 41.6223338)
17031823803,COPD,7.9,POINT (-87.8279478 41.6988605)
17031825503,COPD,6.3,POINT (-87.6820191 41.5707194)
17031825802,COPD,6.5,POINT (-87.5600589 41.6263798)
17031830001,COPD,10.5,POINT (-87.7697665 41.4924088)
17031832300,COPD,2.3,POINT (-87.6727807 41.9198264)
17031841700,Current Asthma,10.9,POINT (-87.7041819 41.8531302)
17031825600,COPD,7.5,POINT (-87.6979153 41.5930051)
17031824106,Current Asthma,10,POINT (-87.8230168 41.6183582)
17031824003,COPD,5.4,POINT (-87.9857247 41.663601)
17031828504,Current Asthma,12.6,POINT (-87.5506588 41.4811153)
17031803008,Current Asthma,9,POINT (-87.9704677 42.1181133)
17031804308,COPD,5.9,POINT (-88.152699 42.0239204)
17031823605,Current Asthma,9.8,POINT (-87.7753771 41.6675277)
17031828702,COPD,6.4,POINT (-87.5990585 41.5378384)
17031829500,COPD,8.3,POINT (-87.6356188 41.4882411)
17031831900,COPD,2.3,POINT (-87.6687907 41.945169)
17031827801,Current Asthma,11.8,POINT (-87.6081612 41.6012262)
17031811301,COPD,5.6,POINT (-87.8832944 41.9159946)
17031807000,Current Asthma,9.5,POINT (-87.75554 42.0444492)
17031819100,COPD,7,POINT (-87.8134835 41.8158454)
17031803615,COPD,3.4,POINT (-88.0784266 42.1312692)
17031806400,COPD,5,POINT (-87.881822 42.0288302)
17031827805,Current Asthma,11.8,POINT (-87.600807 41.582667)
17031831600,COPD,5.8,POINT (-87.7976148 41.9256105)
17031840800,COPD,5.9,POINT (-87.707371 41.8408329)
17031833900,COPD,10.2,POINT (-87.5474226 41.7310321)
17031827000,COPD,9.2,POINT (-87.6451102 41.6263396)
17031826901,COPD,13.8,POINT (-87.6644797 41.6210473)
17031824508,Current Asthma,10.1,POINT (-87.7914771 41.6163142)
17031828505,Current Asthma,10.6,POINT (-87.5604695 41.5444212)
17031824128,Current Asthma,9.5,POINT (-87.8661922 41.5711509)
17031825802,Current Asthma,12.2,POINT (-87.5600589 41.6263798)
17031804603,COPD,4.2,POINT (-88.0540088 42.0543487)
17031827300,COPD,8.7,POINT (-87.6462204 41.6090306)
17031824005,COPD,5.3,POINT (-88.0163038 41.6625965)
17031843700,Current Asthma,8.9,POINT (-87.690034 41.9455604)
17031830006,COPD,6.8,POINT (-87.7262566 41.5004956)
17031823703,Current Asthma,10.4,POINT (-87.808253 41.7188043)
17031830300,COPD,9.5,POINT (-87.6810647 41.4838564)
17031812801,Current Asthma,10,POINT (-87.8024147 41.8831878)
17031824006,COPD,4.8,POINT (-87.9495062 41.6523772)
17031826700,Current Asthma,13.6,POINT (-87.6335585 41.6362111)
17031823704,Current Asthma,10.1,POINT (-87.8391701 41.7266564)
17031824507,COPD,7.2,POINT (-87.7732419 41.595329)
17031829700,Current Asthma,11.7,POINT (-87.5987123 41.4937314)
17031830500,COPD,4.7,POINT (-87.7193199 41.8291246)
17031830700,COPD,5.6,POINT (-87.6607646 41.9583035)
17031826500,COPD,7.8,POINT (-87.6156118 41.6319154)
17031828602,Current Asthma,10.9,POINT (-87.6408488 41.5448091)
17031826301,Current Asthma,12.5,POINT (-87.60649 41.6152862)
17031829100,COPD,7.8,POINT (-87.6294933 41.4966069)
17031802701,COPD,4.7,POINT (-87.9166479 42.0843917)
17031812500,COPD,5.2,POINT (-87.7806992 41.8913783)
17031803400,Current Asthma,9.3,POINT (-87.9711873 42.0745454)
17031805401,Current Asthma,9,POINT (-87.8259769 42.0330767)
17031811500,COPD,6,POINT (-87.8686704 41.9413776)
17031822602,Current Asthma,10.4,POINT (-87.7532159 41.6991418)
17031842100,COPD,7.3,POINT (-87.7336103 41.8952785)
17031824508,COPD,7.2,POINT (-87.7914771 41.6163142)
17031824300,Current Asthma,12.5,POINT (-87.6992646 41.6413219)
17031828900,COPD,7,POINT (-87.634952 41.5161624)
17031824123,COPD,5.5,POINT (-87.7989125 41.5898448)
17031831900,Current Asthma,9.4,POINT (-87.6687907 41.945169)
17031829904,Current Asthma,10.2,POINT (-87.7612104 41.5496776)
17031828900,Current Asthma,10.8,POINT (-87.634952 41.5161624)
17031823500,COPD,5.1,POINT (-87.6831791 41.6656032)
17031823903,COPD,6.4,POINT (-87.8180974 41.6612104)
17031825504,Current Asthma,12.8,POINT (-87.7040282 41.5644165)
17031827901,Current Asthma,11.3,POINT (-87.5721404 41.5872064)
17031820101,Current Asthma,9.2,POINT (-87.9034274 41.7761897)
17031804315,Current Asthma,8.9,POINT (-88.188183 42.0200711)
17031836900,Current Asthma,14.2,POINT (-87.7061362 41.8818831)
17031828801,Current Asthma,10.1,POINT (-87.6617452 41.5342762)
17031842100,Current Asthma,11.1,POINT (-87.7336103 41.8952785)
17031832900,Current Asthma,8.8,POINT (-87.6619349 41.8741751)
17031826100,Current Asthma,11.6,POINT (-87.5355854 41.6048226)
17031827200,COPD,7.7,POINT (-87.6268201 41.6118075)
17031827500,Current Asthma,10.8,POINT (-87.6384956 41.5924803)
17031828701,COPD,7.3,POINT (-87.6252653 41.5431384)
17031827804,Current Asthma,11.9,POINT (-87.5961218 41.5896585)
17031824126,COPD,5.2,POINT (-87.8311612 41.5674897)
17031824119,COPD,6,POINT (-87.8994895 41.5818531)
17031816600,Current Asthma,9.1,POINT (-87.8808408 41.9032163)
17031809000,COPD,4.8,POINT (-87.718914 42.0597569)
17031842600,COPD,5.7,POINT (-87.6516951 41.8162186)
17031825304,Current Asthma,10.2,POINT (-87.8039867 41.5736085)
17031823603,Current Asthma,10.4,POINT (-87.7105022 41.6499736)
17031827700,COPD,8,POINT (-87.6657556 41.5824275)
17031820700,Current Asthma,9.1,POINT (-87.7737005 41.8170254)
17031804316,Current Asthma,8.6,POINT (-88.2006618 42.0262543)
17031805302,Current Asthma,8.5,POINT (-87.8134423 42.0497649)
17031740200,Current Asthma,9.9,POINT (-87.7127057 41.7047017)
17031821600,COPD,5.3,POINT (-87.6993289 41.7300221)
17031831100,COPD,3.8,POINT (-87.7174955 41.9428559)
17031830100,COPD,5.7,POINT (-87.6877677 41.5023717)
17031831600,Current Asthma,9.3,POINT (-87.7976148 41.9256105)
17031826402,COPD,7.7,POINT (-87.5900943 41.6280651)
17031825200,Current Asthma,9.9,POINT (-87.7301778 41.5969147)
17031830005,COPD,6.3,POINT (-87.6916481 41.5219964)
17031827902,Current Asthma,11.8,POINT (-87.5451769 41.58562)
17031823803,Current Asthma,10.2,POINT (-87.8279478 41.6988605)
17031830004,COPD,5.9,POINT (-87.7286213 41.5153161)
17031823605,COPD,6,POINT (-87.7753771 41.6675277)
17031832300,Current Asthma,9,POINT (-87.6727807 41.9198264)
17031830500,Current Asthma,8.8,POINT (-87.7193199 41.8291246)
17031830202,Current Asthma,12.2,POINT (-87.6925217 41.491997)
17031824116,Current Asthma,9.9,POINT (-87.8653784 41.6109264)
17031826304,Current Asthma,12.7,POINT (-87.5825095 41.6180621)
17031837000,Current Asthma,12.7,POINT (-87.6986739 41.8783233)
17031824602,Current Asthma,10.3,POINT (-87.7384991 41.6174076)
17031827901,COPD,6.6,POINT (-87.5721404 41.5872064)
17031828201,COPD,6,POINT (-87.5664455 41.5700056)
17031824127,Current Asthma,9.6,POINT (-87.8452525 41.571626)
17031825501,Current Asthma,12.2,POINT (-87.7170864 41.5784583)
17031824300,COPD,9.7,POINT (-87.6992646 41.6413219)
17031833100,COPD,2,POINT (-87.6570459 41.8790778)
17031823602,COPD,8.4,POINT (-87.7616774 41.6496157)
17031841800,Current Asthma,13.6,POINT (-87.5994203 41.7663063)
17031843800,Current Asthma,10.9,POINT (-87.6404756 41.8016566)
17031826800,COPD,7.3,POINT (-87.6600155 41.6373647)
17031831400,COPD,11.3,POINT (-87.7560884 41.8691188)
17031832500,COPD,3.7,POINT (-87.6647962 41.9222304)
17031840200,COPD,7.8,POINT (-87.6492096 41.8446476)
17031831300,Current Asthma,11.7,POINT (-87.7442596 41.9077662)
17031837800,COPD,5.2,POINT (-87.6841272 41.8847504)
17031823705,Current Asthma,9.9,POINT (-87.8261928 41.7244675)
17031826301,COPD,6.7,POINT (-87.60649 41.6152862)
17031823604,Current Asthma,9.7,POINT (-87.7884282 41.6578553)
17031835200,Current Asthma,8.9,POINT (-87.7452866 41.7966437)
17031829904,COPD,6.1,POINT (-87.7612104 41.5496776)
17031828601,Current Asthma,10.3,POINT (-87.6608609 41.5489586)
17031827801,COPD,7.3,POINT (-87.6081612 41.6012262)
17031828202,COPD,7.8,POINT (-87.565853 41.5610697)
17031824005,Current Asthma,9.7,POINT (-88.0163038 41.6625965)
17031828801,COPD,5,POINT (-87.6617452 41.5342762)
17031830006,Current Asthma,11.9,POINT (-87.7262566 41.5004956)
17031825700,Current Asthma,11.8,POINT (-87.5449604 41.6394802)
17031828602,COPD,5.6,POINT (-87.6408488 41.5448091)
17031825803,COPD,6.4,POINT (-87.5620408 41.6192447)
17031835100,Current Asthma,9.3,POINT (-87.6862479 41.7901579)
17031824122,COPD,5.6,POINT (-87.8178544 41.5799503)
17031825505,Current Asthma,12.4,POINT (-87.7316996 41.5635098)
17031843500,COPD,5,POINT (-87.6975661 41.8409834)
17031841100,COPD,7.5,POINT (-87.6356612 41.8516438)
17031823901,COPD,7.4,POINT (-87.8379801 41.6690598)
17031832600,COPD,2.4,POINT (-87.6544654 41.9147541)
17031838000,COPD,7.6,POINT (-87.6806521 41.8773666)
17031836400,Current Asthma,13,POINT (-87.5951761 41.8190118)
17031833000,Current Asthma,9,POINT (-87.6572488 41.8852863)
17031841900,Current Asthma,9.5,POINT (-87.6429648 41.8684578)
17031843600,Current Asthma,12.5,POINT (-87.6089488 41.8067653)
17031824107,Current Asthma,9.8,POINT (-87.8133108 41.608418)
17031832200,Current Asthma,9.1,POINT (-87.6799746 41.9204799)
17031843900,COPD,8.9,POINT (-87.5761303 41.7789932)
17031823705,COPD,6.4,POINT (-87.8261928 41.7244675)
17031826402,Current Asthma,12.7,POINT (-87.5900943 41.6280651)
17031836700,COPD,8.3,POINT (-87.7021747 41.8917041)
17031833100,Current Asthma,8.8,POINT (-87.6570459 41.8790778)
17031834500,Current Asthma,14.7,POINT (-87.6253618 41.786032)
17031824400,COPD,7.2,POINT (-87.7262096 41.6399603)
17031831000,Current Asthma,8.9,POINT (-87.6769966 41.9147981)
17031838300,Current Asthma,10,POINT (-87.6384039 41.9015665)
17031834000,COPD,9.7,POINT (-87.629432 41.7273938)
17031839800,COPD,4.7,POINT (-87.6431623 41.8350674)
17031829800,COPD,4.2,POINT (-87.6843362 41.5425866)
17031833000,COPD,2.1,POINT (-87.6572488 41.8852863)
17031827902,COPD,7.9,POINT (-87.5451769 41.58562)
17031840800,Current Asthma,9.1,POINT (-87.707371 41.8408329)
17031839700,Current Asthma,8.5,POINT (-87.6519488 41.8336508)
17031838100,COPD,8.2,POINT (-87.6716928 41.87867)
17031829903,Current Asthma,12,POINT (-87.7228061 41.5499963)
17031840300,COPD,5.5,POINT (-87.6818813 41.832097)
17031828507,Current Asthma,11.5,POINT (-87.5348993 41.5304853)
17031828201,Current Asthma,11,POINT (-87.5664455 41.5700056)
17031834400,Current Asthma,12.5,POINT (-87.596303 41.7769504)
17031832100,COPD,2.9,POINT (-87.6532414 41.9528215)
17031835500,Current Asthma,13.3,POINT (-87.6325395 41.816354)
17031835600,COPD,18,POINT (-87.6322016 41.8018345)
17031835200,COPD,4.9,POINT (-87.7452866 41.7966437)
17031828000,COPD,5.1,POINT (-87.541792 41.5734205)
17031832100,Current Asthma,9.8,POINT (-87.6532414 41.9528215)
17031831800,Current Asthma,9,POINT (-87.7164874 41.9782238)
17031825505,COPD,7.2,POINT (-87.7316996 41.5635098)
17031841300,Current Asthma,8.7,POINT (-87.6842025 41.8439774)
17031827700,Current Asthma,12.8,POINT (-87.6657556 41.5824275)
17031824505,Current Asthma,9.9,POINT (-87.7686415 41.6080768)
17031840000,COPD,5.4,POINT (-87.6384053 41.8314369)
17031838600,Current Asthma,13.4,POINT (-87.7008236 41.8678233)
17031830003,COPD,4.4,POINT (-87.7705236 41.5137031)
17031823806,Current Asthma,10.1,POINT (-87.8044775 41.6871426)
17031834000,Current Asthma,13.9,POINT (-87.629432 41.7273938)
17031838700,COPD,13.6,POINT (-87.7201851 41.8625775)
17031832500,Current Asthma,9.5,POINT (-87.6647962 41.9222304)
17031834900,Current Asthma,13.5,POINT (-87.6567361 41.7722986)
17031843100,Current Asthma,12.8,POINT (-87.6994529 41.8626017)
17031835600,Current Asthma,13.8,POINT (-87.6322016 41.8018345)
17031826902,COPD,12.1,POINT (-87.6640081 41.61487)
17031843800,COPD,7.5,POINT (-87.6404756 41.8016566)
17031825400,Current Asthma,10.1,POINT (-87.7775704 41.5652514)
17031836200,Current Asthma,9.6,POINT (-87.6012849 41.7904693)
17031841900,COPD,2.3,POINT (-87.6429648 41.8684578)
17031832600,Current Asthma,9.3,POINT (-87.6544654 41.9147541)
17031832200,COPD,2.1,POINT (-87.6799746 41.9204799)
17031835000,Current Asthma,11.1,POINT (-87.6860492 41.7828495)
17031841200,COPD,4.4,POINT (-87.683342 41.8555618)
17031826600,COPD,10.1,POINT (-87.6230152 41.6363517)
17031839600,COPD,8.6,POINT (-87.6192486 41.8274428)
17031830800,COPD,2.3,POINT (-87.6765775 41.9651413)
17031838600,COPD,9.7,POINT (-87.7008236 41.8678233)
17031824602,COPD,6.3,POINT (-87.7384991 41.6174076)
17031836900,COPD,10.4,POINT (-87.7061362 41.8818831)
17031824114,COPD,5,POINT (-87.8801208 41.6192003)
17031843400,Current Asthma,11.3,POINT (-87.7320218 41.8493274)
17031839500,Current Asthma,11.1,POINT (-87.6192919 41.8340975)
17031838100,Current Asthma,11,POINT (-87.6716928 41.87867)
17031842900,COPD,11,POINT (-87.6729371 41.8631389)
17031842400,Current Asthma,11.5,POINT (-87.6300706 41.7424258)
17031834700,Current Asthma,13.1,POINT (-87.6450334 41.7906903)
17031838800,Current Asthma,12.1,POINT (-87.5740611 41.6834042)
17031836700,Current Asthma,12.6,POINT (-87.7021747 41.8917041)
17031841700,COPD,7.9,POINT (-87.7041819 41.8531302)
17031843300,COPD,7.7,POINT (-87.6925503 41.8637638)
17031838000,Current Asthma,12.1,POINT (-87.6806521 41.8773666)
17031836500,Current Asthma,14,POINT (-87.599456 41.8259463)
17031842300,Current Asthma,9,POINT (-87.6606398 41.9097236)
17031843600,COPD,5.5,POINT (-87.6089488 41.8067653)
17031839200,Current Asthma,11.3,POINT (-87.6220362 41.8420108)
17031835800,COPD,4.4,POINT (-87.6187192 41.8130462)
17031837800,Current Asthma,11.8,POINT (-87.6841272 41.8847504)
17031834900,COPD,10.9,POINT (-87.6567361 41.7722986)
17031832400,COPD,2.2,POINT (-87.6922565 41.9157411)
17031841200,Current Asthma,9.4,POINT (-87.683342 41.8555618)
17031842800,COPD,4.9,POINT (-87.6983044 41.8075339)
17031836400,COPD,8,POINT (-87.5951761 41.8190118)
17031835100,COPD,4.9,POINT (-87.6862479 41.7901579)
17031840400,Current Asthma,7.9,POINT (-87.6671616 41.8339264)
17031837300,COPD,10.5,POINT (-87.7055524 41.8716191)
17031839500,COPD,6.2,POINT (-87.6192919 41.8340975)
17031834400,COPD,5.6,POINT (-87.596303 41.7769504)
17031842900,Current Asthma,12.8,POINT (-87.6729371 41.8631389)
17031840100,Current Asthma,8.1,POINT (-87.639203 41.8418308)
17031836600,COPD,3.7,POINT (-87.7088059 41.8986973)
17031842800,Current Asthma,8.8,POINT (-87.6983044 41.8075339)
17031841500,Current Asthma,14.4,POINT (-87.7079132 41.8616224)
17031837300,Current Asthma,13.7,POINT (-87.7055524 41.8716191)
17031834300,COPD,7,POINT (-87.591788 41.7458348)
17031836800,COPD,14.6,POINT (-87.7149666 41.8850903)
17031842500,COPD,7.4,POINT (-87.6232157 41.7769506)
17031840000,Current Asthma,8.4,POINT (-87.6384053 41.8314369)
17031839100,COPD,2,POINT (-87.6330703 41.8809857)
