COMPLAINT_TYPE,RESOLUTION,LATITUDE,LONGITUDE
Air Pollution Work Order,NA,41.92950959072,-87.71074428855
Asbestos Work Order,NA,41.93529349919,-87.63953546158
Illegal Dumping Work Order,NA,41.7244958832,-87.56802490176
Air Pollution Work Order,NA,41.87973553541,-87.64273929165
Noise Complaint,Alleged violation not found,41.88002352164,-87.6409885748
Air Pollution Work Order,NA,41.91362278452,-87.68523983041
Air Pollution Work Order,NA,41.83279634578,-87.64235145351
Air Pollution Work Order,NA,41.70846153966,-87.55952237814
Asbestos Work Order,NA,41.89760579629,-87.7492767913
Toxics Hazardous Materials Work Order,NA,41.89566967664,-87.63729905302
Toxics Hazardous Materials Work Order,NA,41.92836439262,-87.71234896686
Noise Complaint,Resolved,41.96360017941,-87.70847030984
Air Pollution Work Order,Alleged violation founded,41.83464727227,-87.63560656697
Air Pollution Work Order,Alleged violation not found,41.71060715978,-87.56440058907
Air Pollution Work Order,Resolved,41.92226305004,-87.70338130991
Construction and Demolition,Alleged violation not found,41.85184972306,-87.69127188154
Other,NA,41.79708964248,-87.65145753669
Illegal Dumping Work Order,NA,41.74217977412,-87.7150207011
Air Pollution Work Order,NA,41.88679194633,-87.65634557325
Air Pollution Work Order,Alleged violation not found,41.79067057315,-87.71806171479
Air Pollution Work Order,NA,41.89329954412,-87.62406469681
Noise Complaint,NA,41.88462378464,-87.62047604443
Noise Complaint,NA,42.01522633115,-87.68151878545
Asbestos Work Order,Alleged violation unfounded,41.96198436019,-87.67586924868
Toxics Hazardous Materials Work Order,NA,41.94279223701,-87.65124733751
Illegal Dumping Work Order,NA,41.93419516579,-87.64140393809
Construction and Demolition,Resolved,41.93011044392,-87.65391980755
Illegal Dumping Work Order,NA,41.9470438016,-87.67297055104
Air Pollution Work Order,NA,41.95314973737,-87.77751748773
Illegal Dumping Work Order,NA,41.83526626153,-87.65842793387
Illegal Dumping Work Order,NA,41.93153470603,-87.73808286979
Noise Complaint,NA,41.88940052448,-87.65326477055
Asbestos Work Order,NA,41.8181859647,-87.64076982681
Air Pollution Work Order,Alleged violation not found,41.78294152249,-87.79104872235
Air Pollution Work Order,Resolved,41.90808178621,-87.68094805199
Illegal Dumping Work Order,NA,41.70460886048,-87.56585492703
Other,NA,41.87295973342,-87.74808276122
Air Pollution Work Order,NA,41.96136303281,-87.69778419042
Air Pollution Work Order,NA,41.98733536232,-87.7904124476
Air Pollution Work Order,NA,41.84787766147,-87.66364059434
Noise Complaint,NA,41.91535058426,-87.65856156812
Air Pollution Work Order,NA,41.76561881775,-87.61540724804
Air Pollution Work Order,NA,41.71324291275,-87.55803846898
Other,NA,41.95388376064,-87.69053483618
Noise Complaint,Complaint Valid,41.89369130701,-87.62692024021
Illegal Dumping Work Order,Resolved,41.98410664045,-87.76682653732
Construction and Demolition,Complaint Invalid,41.75258397717,-87.59809125159
Noise Complaint,NA,41.67987302427,-87.53607716758
Asbestos Work Order,Resolved,41.95411306276,-87.6737329866
Recycling Work Order,NA,41.94058041529,-87.66191227018
Noise Complaint,NA,41.80134967309,-87.72637276735
Illegal Dumping Work Order,NA,41.98713584013,-87.80704767137
Toxics Hazardous Materials Work Order,NA,41.87714894288,-87.72941601144
Air Pollution Work Order,Resolved,41.89245894034,-87.6221124013
Illegal Dumping Work Order,NA,41.89361423109,-87.70656080439
Noise Complaint,NA,41.8933170726,-87.61926188709
Toxics Hazardous Materials Work Order,NA,41.73696218188,-87.59023178293
Toxics Hazardous Materials Work Order,NA,41.94906523984,-87.74043717249
Air Pollution Work Order,NA,41.75053111249,-87.60379923148
Air Pollution Work Order,Refer to Building Dept,41.93765359664,-87.76509332344
Toxics Hazardous Materials Work Order,NA,41.78043344379,-87.61086674012
Noise Complaint,NA,41.88416738434,-87.6222500417
Air Pollution Work Order,NA,42.01384887054,-87.66313496818
Air Pollution Work Order,NA,41.90256188255,-87.73974855122
Air Pollution Work Order,Complaint Invalid,41.8160360413,-87.61692295481
Air Pollution Work Order,NA,41.74895502347,-87.61258851554
Asbestos Work Order,NA,41.88946532877,-87.62650927363
Air Pollution Work Order,NA,42.00921615885,-87.66686606199
Air Pollution Work Order,Alleged violation not found,41.71853547842,-87.54949021139
Air Pollution Work Order,NA,41.92148557509,-87.66689407466
Noise Complaint,Complaint Valid,41.92213607856,-87.64849556035
Air Pollution Work Order,Complaint Valid,41.86253100747,-87.68607050957
Noise Complaint,NA,41.93258462693,-87.65036171126
Noise Complaint,NA,41.89105524147,-87.62789762935
Noise Complaint,NA,41.7168349724,-87.6805728325
Air Pollution Work Order,Refer to Building Dept,41.77323448003,-87.58516252799
Noise Complaint,NA,41.93687554705,-87.64444128311
Air Pollution Work Order,Resolved,41.93889542681,-87.79435518476
Air Pollution Work Order,Alleged violation not found,41.75359696499,-87.70008141974
Construction and Demolition,Resolved,41.92402486059,-87.71956977288
Noise Complaint,NA,41.90871862416,-87.69071771069
Construction and Demolition,Alleged violation founded,41.91512205355,-87.63497966759
Air Pollution Work Order,Alleged violation not found,41.71324291275,-87.55803846898
Air Pollution Work Order,Resolved,41.84315476281,-87.7270983619
Illegal Dumping Work Order,NA,41.89249023532,-87.63475977875
Illegal Dumping Work Order,NA,41.99272154161,-87.73601305193
Illegal Dumping Work Order,Refer to other Depts,41.98320037372,-87.70540488882
Air Pollution Work Order,NA,41.82678927916,-87.66204808158
Noise Complaint,Refer to StreetsSanitation,41.89294778717,-87.7221937655
Noise Complaint,NA,41.89302353123,-87.66217008005
Air Pollution Work Order,NA,41.95590241717,-87.67657839819
Noise Complaint,Resolved,41.91219347732,-87.64574463251
Toxics Hazardous Materials Work Order,NA,41.955549054,-87.68380194599
Noise Complaint,NA,41.94852457422,-87.64937612259
Air Pollution Work Order,NA,41.84851751048,-87.68496223983
Illegal Dumping Work Order,NA,41.97067758561,-87.76342894418
Air Pollution Work Order,NA,41.74264537067,-87.60969273563
Illegal Dumping Work Order,NA,41.89414521435,-87.66735491703
Air Pollution Work Order,NA,41.80126688673,-87.72691924779
Illegal Dumping Work Order,NA,41.86181938075,-87.65103925285
Toxics Hazardous Materials Work Order,NA,42.00777602863,-87.68010381731
Toxics Hazardous Materials Work Order,NA,41.8284418359,-87.69144720346
Toxics Hazardous Materials Work Order,Complaint Valid,41.94679180932,-87.69809433709
Air Pollution Work Order,NA,41.94466500611,-87.66987206631
Asbestos Work Order,NA,41.92330706718,-87.66349242372
Air Pollution Work Order,NA,41.74017704028,-87.60507030662
Toxics Hazardous Materials Work Order,NA,41.81618997045,-87.62154330543
Other,NA,41.73778752742,-87.63775363376
Illegal Dumping Work Order,NA,41.97137738261,-87.65642514251
Noise Complaint,NA,41.77355054753,-87.64477268024
Noise Complaint,NA,41.8610009735,-87.6496676949
Noise Complaint,NA,41.93687554705,-87.64444128311
Air Pollution Work Order,Alleged violation not found,41.76053249634,-87.70915241454
Permits Issued by DOE Work Order,NA,41.97390185657,-87.65965496158
Air Pollution Work Order,NA,41.7132560554,-87.65377431926
Air Pollution Work Order,NA,41.94847260967,-87.6460378594
Illegal Dumping Work Order,NA,41.7361595689,-87.6274717127
Air Pollution Work Order,NA,41.92327989154,-87.68656290745
Air Pollution Work Order,NA,41.9132859095,-87.69110992063
Air Pollution Work Order,NA,41.91335025014,-87.74939992976
Toxics Hazardous Materials Work Order,NA,41.95350994928,-87.73061618385
Noise Complaint,Complaint Valid,41.90223625935,-87.6297884046
Toxics Hazardous Materials Work Order,NA,41.69274782815,-87.61910253661
Air Pollution Work Order,NA,41.69184505925,-87.55961090672
Toxics Hazardous Materials Work Order,NA,41.97782125659,-87.75616220888
Illegal Dumping Work Order,NA,41.67636301486,-87.61888783864
Illegal Dumping Work Order,NA,41.97562411245,-87.72984456157
Service Stations/Storage Tanks Work Order,NA,41.84530578893,-87.64416876477
Noise Complaint,NA,41.88945828011,-87.62036837643
Air Pollution Work Order,NA,41.92720029995,-87.72670045113
Other,NA,41.82339826816,-87.64363364197
Toxics Hazardous Materials Work Order,NA,41.88046314708,-87.64080388428
Illegal Dumping Work Order,NA,41.76387192677,-87.68336632191
Air Pollution Work Order,Complaint Valid,41.71324291275,-87.55803846898
Noise Complaint,NA,41.88799988735,-87.62256513256
Noise Complaint,NA,41.93872869346,-87.66756198975
Noise Complaint,NA,41.8617203991,-87.62713630255
Air Pollution Work Order,Alleged violation founded,41.77922877084,-87.60271405164
Air Pollution Work Order,NA,41.82678927916,-87.66204808158
Noise Complaint,NA,41.99056361928,-87.69736479751
Noise Complaint,Resolved,41.86918149038,-87.62572551681
Noise Complaint,NA,41.77134589805,-87.71731929536
Air Pollution Work Order,NA,41.89546223672,-87.65443290408
Noise Complaint,NA,41.88981684797,-87.61777733414
Toxics Hazardous Materials Work Order,NA,41.70824560656,-87.55134980329
Toxics Hazardous Materials Work Order,NA,41.83474652198,-87.6291101471
Air Pollution Work Order,NA,41.82329456132,-87.66783106522
Toxics Hazardous Materials Work Order,NA,41.92215237655,-87.69383945386
Air Pollution Work Order,NA,41.75504708485,-87.58464030181
Toxics Hazardous Materials Work Order,NA,41.75220216127,-87.58073586035
Illegal Dumping Work Order,NA,41.75824874269,-87.55839518589
Noise Complaint,NA,41.96231889749,-87.6638898298
Asbestos Work Order,NA,41.96001995402,-87.64690602762
Noise Complaint,NA,41.9005576793,-87.62845868035
Noise Complaint,NA,41.85838553432,-87.62379856721
Air Pollution Work Order,NA,41.89790437685,-87.67238086168
Air Pollution Work Order,Resolved,41.7921389422,-87.78674847587
Toxics Hazardous Materials Work Order,NA,41.73923300255,-87.62568387061
Air Pollution Work Order,NA,41.99262302725,-87.66993815737
Toxics Hazardous Materials Work Order,NA,41.83998844646,-87.64404916651
Other,NA,41.9248587664,-87.70366335121
Air Pollution Work Order,Alleged violation not found,41.94002525942,-87.7338447255
Toxics Hazardous Materials Work Order,Resolved,41.94941057539,-87.76753061932
Air Pollution Work Order,Alleged violation not found,41.85436134279,-87.6907606319
Service Stations/Storage Tanks Work Order,NA,41.96075222433,-87.73543166768
Toxics Hazardous Materials Work Order,NA,41.94619222357,-87.80718468051
Noise Complaint,Alleged violation not found,41.99598528606,-87.78763711707
Noise Complaint,NA,41.90327840141,-87.62912853335
Air Pollution Work Order,NA,41.98701680785,-87.78984281107
Illegal Dumping Work Order,Resolved,42.01127676788,-87.70895667677
Air Pollution Work Order,Alleged violation not found,41.79909511444,-87.69258058537
Air Pollution Work Order,NA,41.80837840795,-87.6845707169
Air Pollution Work Order,Alleged violation not found,41.8554791035,-87.69176952086
Noise Complaint,NA,41.94987957622,-87.65884298279
Noise Complaint,NA,41.94145989394,-87.65551787306
Noise Complaint,NA,41.92298523283,-87.63986215499
Air Pollution Work Order,NA,41.6854533525,-87.60720243026
Illegal Dumping Work Order,NA,41.72309555592,-87.60605093753
Asbestos Work Order,Resolved,41.8591406585,-87.62094344753
Air Pollution Work Order,NA,41.80666314255,-87.73564130295
Illegal Dumping Work Order,Alleged violation founded,41.92742812772,-87.6695916079
Air Pollution Work Order,NA,41.75021483919,-87.55205511481
Air Pollution Work Order,NA,41.85551995975,-87.73722505678
Construction and Demolition,Resolved,41.7465900973,-87.6462056142
Noise Complaint,NA,41.92001599008,-87.64144919948
Toxics Hazardous Materials Work Order,NA,41.81858128346,-87.64982761239
Noise Complaint,NA,41.89762924603,-87.62427006876
Toxics Hazardous Materials Work Order,NA,41.79496707379,-87.58409224463
Toxics Hazardous Materials Work Order,NA,41.83779489972,-87.68514875103
Permits Issued by DOE Work Order,NA,41.8203762221,-87.64083191027
Air Pollution Work Order,NA,41.95116858346,-87.66398362592
Illegal Dumping Work Order,Resolved,41.94097592166,-87.64763446046
Asbestos Work Order,NA,42.01380575676,-87.67872012034
Service Stations/Storage Tanks Work Order,Resolved,41.79359129412,-87.66442763722
Service Stations/Storage Tanks Work Order,Refer to other Depts,41.75089104659,-87.62596850542
Air Pollution Work Order,Resolved,41.76178358199,-87.5581768384
Construction and Demolition,Resolved,41.9235306433,-87.68257005618
Service Stations/Storage Tanks Work Order,NA,41.94536352292,-87.79629698322
Air Pollution Work Order,Alleged violation not found,41.82280752537,-87.61084027998
Air Pollution Work Order,Alleged violation not found,41.75362919969,-87.69805996884
Toxics Hazardous Materials Work Order,NA,41.91846062304,-87.76358986172
Abandoned Site,NA,41.70462579224,-87.60378332245
Illegal Dumping Work Order,NA,41.74350455761,-87.63666279813
Air Pollution Work Order,NA,41.87686736408,-87.62750329914
Air Pollution Work Order,Alleged violation not found,41.84835576755,-87.73212847396
Illegal Dumping Work Order,NA,41.93158006655,-87.75131006993
Air Pollution Work Order,Alleged violation unfounded,41.77818980985,-87.61090039801
Toxics Hazardous Materials Work Order,NA,41.88700636272,-87.66895560925
Air Pollution Work Order,NA,41.89699492973,-87.67331183899
Illegal Dumping Work Order,NA,41.98660480264,-87.68968911678
Illegal Dumping Work Order,NA,41.91056831816,-87.67891097539
Air Pollution Work Order,NA,41.85995988161,-87.65100895516
Noise Complaint,NA,41.8935595521,-87.6413133901
Air Pollution Work Order,Alleged violation not found,41.87801092372,-87.63705852234
Toxics Hazardous Materials Work Order,NA,41.98997934529,-87.73221122417
Air Pollution Work Order,NA,41.80837840795,-87.6845707169
Other,NA,41.95248308461,-87.81469179942
Air Pollution Work Order,NA,41.91578821804,-87.64009931075
Air Pollution Work Order,NA,41.81567780404,-87.67504044612
Illegal Dumping Work Order,NA,41.85756368859,-87.70691465758
Air Pollution Work Order,NA,41.90897862129,-87.68733277287
Air Pollution Work Order,NA,41.77722119984,-87.64065355106
Noise Complaint,NA,41.9282975371,-87.77693624612
Air Pollution Work Order,NA,41.9616129706,-87.67536186585
Air Pollution Work Order,NA,41.81005306743,-87.75163546595
Noise Complaint,NA,41.90058185992,-87.67488733958
Air Pollution Work Order,NA,41.88590605951,-87.62437183736
Noise Complaint,NA,41.87684171028,-87.64257341005
Asbestos Work Order,NA,41.96185029385,-87.66941490435
Illegal Dumping Work Order,NA,41.81654195522,-87.61693636882
Air Pollution Work Order,NA,41.84898021241,-87.67732433734
Asbestos Work Order,Resolved,41.98477951951,-87.76845056711
Air Pollution Work Order,Resolved,41.84843955991,-87.70162964434
Noise Complaint,Resolved,41.88002352164,-87.6409885748
Air Pollution Work Order,NA,41.88140721163,-87.63715509325
Noise Complaint,NA,41.9744915765,-87.6673900096
Noise Complaint,Alleged violation not found,41.8967697344,-87.62944835451
Toxics Hazardous Materials Work Order,NA,41.88194657152,-87.64273636886
Toxics Hazardous Materials Work Order,NA,41.86845716261,-87.66065754739
Illegal Dumping Work Order,Complaint Valid,41.77409413354,-87.65207401347
Air Pollution Work Order,Refer to Building Dept,41.95532325379,-87.74970723127
Air Pollution Work Order,Complaint Valid,41.7171925999,-87.5563721501
Construction and Demolition,Refer to Building Dept,41.9503068684,-87.76816736521
Noise Complaint,Resolved,41.93645016758,-87.65055245204
Noise Complaint,Resolved,41.99337576306,-87.78427521949
Air Pollution Work Order,NA,41.73184312085,-87.64334760863
Illegal Dumping Work Order,NA,41.87502638466,-87.73593636236
Service Stations/Storage Tanks Work Order,NA,41.87132246879,-87.68602235773
Illegal Dumping Work Order,Resolved,41.67367898623,-87.55939860731
Asbestos Work Order,NA,41.94001885476,-87.70259824916
Air Pollution Work Order,NA,41.87426663558,-87.62584629033
Service Stations/Storage Tanks Work Order,Complaint Valid,41.8539927855,-87.6855426753
Toxics Hazardous Materials Work Order,NA,41.93962330958,-87.66604305574
Other,NA,42.00378139077,-87.66067734602
Air Pollution Work Order,Alleged violation not found,41.68753465064,-87.60574346587
Air Pollution Work Order,NA,42.00990866588,-87.68556155038
Toxics Hazardous Materials Work Order,NA,41.83141101972,-87.71913997065
Air Pollution Work Order,NA,41.81710903806,-87.70302151559
